id	instagram_id	shortcode	media_url	caption	timestamp	location
107	17855354293025101	BEmGJ16lnJq	public/media/107.jpg	OSHA is for pussies	2016-04-24T19:46:44+0000	
108	17849620600070079	BEmEvnOFnGN	public/media/108.jpg	Eat hearty my friend, tonight we dine in hell!	2016-04-24T19:34:25+0000	
109	17855365486032193	BEl_V0cFnHz	public/media/109.jpg	Fun with buoyancy at 34% salinity. Don't let it touch your eyes or mouth or you will start to die immediately.	2016-04-24T18:47:12+0000	
110	17846940433109582	BEi0g9pFnGq	public/media/110.jpg	American cheese whiz, Mexican themed, manufactured in Greece, sold in Jordan	2016-04-23T13:14:53+0000	
111	17846863882080189	BEhEUy4FnGs	public/media/111.jpg	Grazing in a lost city	2016-04-22T20:54:33+0000	
112	17856451831033618	BEg8C31lnGU	public/media/112.jpg	I like Jordan's version of the Middle East. Same same, but different, but still same!	2016-04-22T19:42:12+0000	
113	17856147592043504	BETC9sOFnEQ	public/media/113.jpg	It's comforting to know that there were also pudgy pharaohs	2016-04-17T10:13:17+0000	
114	17855970868059237	BEImhc8FnEq	public/media/114.jpg	We just got scolded for hanging out our laundry line at a classy resort. It's nice to take a break from hostel deprivations, but damned if I'm paying hotel laundry prices ever.	2016-04-13T08:52:22+0000	
115	17847358624074933	BEGsqnzFnIv	public/media/115.jpg	The sailors on our river cruise had some pretty hardcore Pirates of the Caribbean moves	2016-04-12T15:07:34+0000	
116	17846595700098605	BD_AUkzFnHY	public/media/116.jpg	#thefifthelement	2016-04-09T15:25:23+0000	
117	17855473153043414	BD7MxxtlnG9	public/media/117.jpg	Fun with multicuturalism	2016-04-08T03:57:16+0000	
118	17847258136073666	BD6QLYKFnKi	public/media/118.jpg	Hope and resourcefulness in Mansheya Nasir, minority Christian neighborhood where all of Cairo's garbage is collected and processed by manual pickers	2016-04-07T19:07:44+0000	
119	17846494801088235	BD2h3_ulnPC	public/media/119.jpg	Mosques of Cairo invite casual loungers to relax in cool airy halls among the more devout	2016-04-06T08:25:25+0000	
120	17846523664104920	BD1YMKvFnEu	public/media/120.jpg	Pretty colors	2016-04-05T21:41:33+0000	
121	17857653982058092	BDzs6dvlnHv	public/media/121.jpg	Those ancients knew how to party	2016-04-05T06:04:09+0000	
122	17856523312031162	BDyfOxzFnAi	public/media/122.jpg	Welcome to Egypt	2016-04-04T18:45:21+0000	
123	17856054124063959	BDyec8OFnPA	public/media/123.jpg	A young family teaches me how to cross streets in Cairo	2016-04-04T18:38:33+0000	
124	17846373844112638	BDvcYJ_lnH7	public/media/124.jpg	Waterfall so majestic it has a rainbow boner	2016-04-03T14:22:42+0000	
125	17846374750083276	BDuP1hoFnKN	public/media/125.jpg	Beware of dismemberment by squid	2016-04-03T03:13:52+0000	
126	17846360998118486	BDuPbYWFnJg	public/media/126.jpg	Mighty Atlas	2016-04-03T03:10:18+0000	
127	17849339593069444	BDss2u6FnN4	public/media/127.jpg	Up up and away! Nice flying dad!	2016-04-02T12:48:58+0000	
128	17855414146032158	BDsozuFFnFe	public/media/128.jpg	Protected from jelly fish and enemy ninjas	2016-04-02T12:13:36+0000	
129	17856258676008841	BDiXi4hFnLn	public/media/129.jpg	The taste of victory is sweet	2016-03-29T12:30:21+0000	
