id	instagram_id	shortcode	media_url	caption	timestamp	location
21	18048308524101320	BxbL5AoBPfV	https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/631052161_18447841450101320_5050169625711709649_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=103&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=zjNjic623-MQ7kNvwGWTSe3&_nc_oc=AdoGTaPPEgtwVaLbJJKeK3wcFbEuQZWonHw-ZaIIa1ssOVj_jwNitcUCtPHr9KORAQ8&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=7GLLKm6txUHnqEFltx9OzQ&_nc_tpa=Q5bMBQFNIx7qg2djl8Lp5RdjTnFan-l5S-eVEc1ottvZHzvwqkMGm-s8Y-Q0N3wsoNEbkn43JKsPGrfGhzo&oh=00_Af1lgTc87uUZAQSOW_HqUG1YZGbEtRICYR2eKLEFz222ZA&oe=69EE1157	That is some admirably succinct visual symbolgy	2019-05-14 01:37:57+00	"Medellín, Antioquia, Colombia"
22	17954371129278385	BxaGGFohpKw	https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/627405269_18300810532278385_297894928337892323_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=qBQEYlvSGD0Q7kNvwGB3gSb&_nc_oc=AdqZjGh_4LoP2mOBYg52ayATuJ_PwoiPzpQBWa2hm_OwXc_cAm_jtrJzp6jhRg09zAM&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=vQR-a3RXlDTg6CC4_zAWgw&_nc_tpa=Q5bMBQFYblU7spbYIaYlxVO0a-qbkd_Ntr1ROaNu3-q62Xj3cLCXwvCH9gOegHiMl01xT3JzThdskb10c6U&oh=00_Af1S7Rtzn6GWbK4JRn5hhXDkEEpLBjbBgvrCFM4kCJiTxw&oe=69EE0CF5	"Only got to overlap a couple days with my bro. Parents baton is yours now, good luck!"	2019-05-13 15:28:04+00	La Piedra Del Peñol
23	18001223977200451	BxZ6Y-Zh1jC	https://scontent-lga3-1.cdninstagram.com/v/t51.82787-15/626262180_18356267338200451_466681949716390046_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=109&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=XfiiJwDKD1UQ7kNvwHjwwpY&_nc_oc=AdqzvXGEootgUVB4T4zbODp9lwxSw6t52K7ipqnavauKUpXnIsras149OVXOcn2-V8U&_nc_zt=23&_nc_ht=scontent-lga3-1.cdninstagram.com&edm=ANQ71j8EAAAA&_nc_gid=AiZpPHrNWb3GB2L1mdCBlQ&_nc_tpa=Q5bMBQHbPR05f9jzMlJRE9yQo2yx5dOBTtoqddLuEGIqHZzXUX3BWVx06wDbUDZqQz93cez6unwgWISitCc&oh=00_Af2vJYf3GZHeo0DjuifmRcb61CsmunZbcWj2jOPfmx4dAg&oe=69EDF6BA	700 steps up a vertical monolith. They thoughtfully built a second set of stairs so that the descending traffic wouldn't demotivate the upward climbers	2019-05-13 13:45:48+00	La Piedra Del Peñol
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
						
